sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,year,abstract_word_count
,CZI,Daily briefing: When a tiny lab accident almost leads to amputation,10.1038/d41586-020-00581-9,,,,"Three weeks ago, on the basis of genetic analyses, pangolins became the prime suspect as the animal source of the coronavirus that causes COVID-19. Further analysis of those data — alongside three other genome studies of pangolin coronaviruses — shows that although the scaly anteater is still a contender, the link is far from conclusive. Whatever the source, scientists emphasize that animals should not be vilified for their role in the outbreak. “The problem is not the animals, it’s that we get in contact with them,” says animal-behaviour researcher Sara Platto. (Nature | 4 min read)",2020-01-01,"Graham, Flora",Nature,2416623887.0,#2638,,2020.0,96
,CZI,"Coronavirus nixes conference, twilight zone beckons and a faded star brightens",10.1038/d41586-020-00589-1,,,,"Coronavirus enters dangerous new phase The new coronavirus has spread to more than 70 nations and the total number of infections worldwide had passed 90,000 as Nature went to press (see ‘Rapid spread’). Researchers have warned that the surge in outbreaks outside China, where the virus emerged and most cases have occurred, means that the coronavirus is becoming unstoppable. The World Health Organization has resisted describing the situation as a pandemic. Director-general Tedros Adhanom Ghebreyesus said on 2 March that there was still a chance of containing the virus. Mike Ryan, director of the WHO’s emergencies programme, said that using the word pandemic would mean that efforts to contain and slow the spread of the virus have failed, which has proved untrue in China, Singapore and other regions. But other scientists say the surge in international cases marks a tipping point. “I think the epidemiological conditions for a pandemic are met,” says Marc Lipsitch, an infectious-disease epidemiologist at the Harvard T.H. Chan School of Public Health in Boston, Massachusetts. He and others say that although containment measures seem to have kept outbreaks from escalating outside China for more than a month, such procedures might soon become unfeasible on a broader scale. Those efforts have involved quickly identifying infected people and their close contacts, and isolating them to prevent further transmission. “We’ve got to think more carefully about what measures might be sustainable in terms of reducing transmission without shutting down cities completely and stopping people from moving,” says Ben Cowling, an infectious-disease epidemiologist at the University of Hong Kong. The efforts include ‘social distancing’, which reduces the average chances that uninfected people will encounter an infected person. But some epidemiologists say too little is known about the outbreak to deploy this effectively.",2020-01-01,Nature,Nature,2281645967.0,#4920,,2020.0,292
,CZI,Behind the scenes in the biosafety office,10.1038/d41586-020-00593-5,,,,It’s never a dull day for those tasked with keeping biological research safe for all.,2020-01-01,"Powell, Kendall",Nature,2041620149.0,#3902,,2020.0,15
,CZI,Backchat: Covering coronavirus,10.1038/d41586-020-00598-0,,,,"In this edition of Backchat we take a deep dive into Nature's coverage of coronavirus. As cases climb, what are some of the challenges involved in reporting on the virus? Nick Howe hosts our roundtable discussion, with guests Ewen Callaway, Nisha Gaind, and David Cyranoski. Nick Howe hosts our roundtable discussion, with guests Ewen Callaway, Nisha Gaind, and David Cyranoski.",2020-01-01,,Nature,3004280078.0,#2995,,2020.0,60
,CZI,Open peer-review platform for COVID-19 preprints,10.1038/d41586-020-00613-4,,32127711.0,,,2020-01-01,"Johansson, Michael A.; Saderi, Daniela",Nature,2301495257.0,#4351,,2020.0,0
,CZI,Coronavirus response: a focus on containment is still apt,10.1038/d41586-020-00623-2,,32127714.0,,,2020-01-01,,Nature,3005352349.0,#4349,,2020.0,0
,CZI,Coronavirus and the race to distribute reliable diagnostics,10.1038/d41587-020-00002-2,,,,International teams worked at speed to make tests for the virus available in record time. The medical community is rallying to develop a set of rapid and reliable molecular diagnostic tests for the new human coronavirus that appeared in China — now dubbed sudden acute respiratory syndrome coronavirus-2 (SARS-CoV-2).,2020-01-01,Nature,Nature,2094269437.0,#1369,,2020.0,49
,CZI,Coronavirus puts drug repurposing on the fast track,10.1038/d41587-020-00003-1,,,,Existing antivirals and knowledge gained from the SARS and MERS outbreaks gain traction as the fastest route to fight the current coronavirus epidemic. Existing antivirals and knowledge gained from the SARS and MERS outbreaks gain traction as the fastest route to fight the current coronavirus epidemic.,2020-01-01,"Harrison, Charlotte",Nature Biotechnology,2910217498.0,#2629,,2020.0,46
,CZI,Four ways researchers are responding to the COVID-19 outbreak,10.1038/d41591-020-00002-4,,,,How did researchers react so quickly to the SARS-CoV-2 epidemic? Nature Medicine has asked some key experts. How did researchers react so quickly to the SARS-CoV-2 epidemic? Nature Medicine has asked some key experts.,2020-01-01,"Keener, Amanda B.",Nature Medicine,3006304371.0,#1368,,2020.0,34
,CZI,Functional Cell Receptors for Human Coronavirus,10.1038/nature12328,,,,"Viruses infect host cells by binding to receptors on thesurface of cells. Receptor is an important factor affecting host range and interspecific transmission. In December 2019, an outbreak of unexplained pneumonia occurred in Wuhan, Hubei province. The pathogen was a new coronavirus, named 2019 NovelCoronavirus (2019-nCoV) by WHO. Angiotensin-converting enzyme 2 (ACE2) was found to be the receptor of 2019-nCoV.This review provides a brief overview of human coronavirus receptors and their applications, with a view to providing references for the tracing, cross-species transmission, epidemiological analysis and antiviral and vaccine studies of 2019-nCoV.",2020-01-01,"YAN, Li; XIANG, Jie; CUI, Tianpen",Chinese Journal of Laboratory Medicine,2120967846.0,#2095,,2020.0,92
,CZI,Isolation and characterization of a bat SARS-like coronavirus that uses the ACE2 receptor,10.1038/nature12711,,24172901.0,,"The 2002-3 pandemic caused by severe acute respiratory syndrome coronavirus (SARS-CoV) was one of the most significant public health events in recent history. An ongoing outbreak of Middle East respiratory syndrome coronavirus suggests that this group of viruses remains a key threat and that their distribution is wider than previously recognized. Although bats have been suggested to be the natural reservoirs of both viruses, attempts to isolate the progenitor virus of SARS-CoV from bats have been unsuccessful. Diverse SARS-like coronaviruses (SL-CoVs) have now been reported from bats in China, Europe and Africa, but none is considered a direct progenitor of SARS-CoV because of their phylogenetic disparity from this virus and the inability of their spike proteins to use the SARS-CoV cellular receptor molecule, the human angiotensin converting enzyme II (ACE2). Here we report whole-genome sequences of two novel bat coronaviruses from Chinese horseshoe bats (family: Rhinolophidae) in Yunnan, China: RsSHC014 and Rs3367. These viruses are far more closely related to SARS-CoV than any previously identified bat coronaviruses, particularly in the receptor binding domain of the spike protein. Most importantly, we report the first recorded isolation of a live SL-CoV (bat SL-CoV-WIV1) from bat faecal samples in Vero E6 cells, which has typical coronavirus morphology, 99.9% sequence identity to Rs3367 and uses ACE2 from humans, civets and Chinese horseshoe bats for cell entry. Preliminary in vitro testing indicates that WIV1 also has a broad species tropism. Our results provide the strongest evidence to date that Chinese horseshoe bats are natural reservoirs of SARS-CoV, and that intermediate hosts may not be necessary for direct human infection by some bat SL-CoVs. They also highlight the importance of pathogen-discovery programs targeting high-risk wildlife groups in emerging disease hotspots as a strategy for pandemic preparedness.",2013-01-01,"Ge, Xing-Yi; Li, Jia-Lu; Yang, Xing-Lou; Chmura, Aleksei A.; Zhu, Guangjian; Epstein, Jonathan H.; Mazet, Jonna K.; Hu, Ben; Zhang, Wei; Peng, Cheng; Zhang, Yu-Ji; Luo, Chu-Ming; Tan, Bing; Wang, Ning; Zhu, Yan; Crameri, Gary; Zhang, Shu-Yi; Wang, Lin-Fa; Daszak, Peter; Shi, Zheng-Li",Nature,1993577573.0,#1398,,2013.0,290
,CZI,A SARS-like cluster of circulating bat coronaviruses shows potential for human emergence,10.1038/nm.3985,,26552008.0,,"The emergence of severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome (MERS)-CoV underscores the threat of cross-species transmission events leading to outbreaks in humans. Here we examine the disease potential of a SARS-like virus, SHC014-CoV, which is currently circulating in Chinese horseshoe bat populations. Using the SARS-CoV reverse genetics system, we generated and characterized a chimeric virus expressing the spike of bat coronavirus SHC014 in a mouse-adapted SARS-CoV backbone. The results indicate that group 2b viruses encoding the SHC014 spike in a wild-type backbone can efficiently use multiple orthologs of the SARS receptor human angiotensin converting enzyme II (ACE2), replicate efficiently in primary human airway cells and achieve in vitro titers equivalent to epidemic strains of SARS-CoV. Additionally, in vivo experiments demonstrate replication of the chimeric virus in mouse lung with notable pathogenesis. Evaluation of available SARS-based immune-therapeutic and prophylactic modalities revealed poor efficacy; both monoclonal antibody and vaccine approaches failed to neutralize and protect from infection with CoVs using the novel spike protein. On the basis of these findings, we synthetically re-derived an infectious full-length SHC014 recombinant virus and demonstrate robust viral replication both in vitro and in vivo. Our work suggests a potential risk of SARS-CoV re-emergence from viruses currently circulating in bat populations.",2015-01-01,"Menachery, Vineet D.; Yount, Boyd L., Jr.; Debbink, Kari; Agnihothram, Sudhakar; Gralinski, Lisa E.; Plante, Jessica A.; Graham, Rachel L.; Scobey, Trevor; Ge, Xing-Yi; Donaldson, Eric F.; Randell, Scott H.; Lanzavecchia, Antonio; Marasco, Wayne A.; Shi, Zhengli-Li; Baric, Ralph S.",Nat Med,2195009776.0,#1374,,2015.0,209
,CZI,SARS and MERS: recent insights into emerging coronaviruses,10.1038/nrmicro.2016.81,,27344959.0,,"The emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) in 2012 marked the second introduction of a highly pathogenic coronavirus into the human population in the twenty-first century. The continuing introductions of MERS-CoV from dromedary camels, the subsequent travel-related viral spread, the unprecedented nosocomial outbreaks and the high case-fatality rates highlight the need for prophylactic and therapeutic measures. Scientific advancements since the 2002-2003 severe acute respiratory syndrome coronavirus (SARS-CoV) pandemic allowed for rapid progress in our understanding of the epidemiology and pathogenesis of MERS-CoV and the development of therapeutics. In this Review, we detail our present understanding of the transmission and pathogenesis of SARS-CoV and MERS-CoV, and discuss the current state of development of measures to combat emerging coronaviruses.",2016-01-01,"de Wit, Emmie; van Doremalen, Neeltje; Falzarano, Darryl; Munster, Vincent J.",Nat Rev Microbiol,2470646526.0,#1404,,2016.0,119
